,0,1,Prediction
7562,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/7871.jpg,neutral,happy
7563,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/7932.jpg,neutral,neutral
7564,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/7953.jpg,neutral,sad
7565,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/8003.jpg,neutral,happy
7566,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/8076.jpg,neutral,neutral
7567,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/8105.jpg,neutral,surprise
7568,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/8141.jpg,neutral,neutral
7569,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/8179.jpg,neutral,happy
7570,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/8211.jpg,neutral,neutral
7571,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/8233.jpg,neutral,neutral
7572,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/8247.jpg,neutral,neutral
7573,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/8262.jpg,neutral,neutral
7574,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/8389.jpg,neutral,neutral
7575,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/8516.jpg,neutral,neutral
7576,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/8599.jpg,neutral,neutral
7577,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/8763.jpg,neutral,fear
7578,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/8868.jpg,neutral,neutral
7579,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/8880.jpg,neutral,happy
7580,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/8946.jpg,neutral,neutral
7581,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/8976.jpg,neutral,neutral
7582,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/9050.jpg,neutral,neutral
7583,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/9069.jpg,neutral,sad
7584,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/9128.jpg,neutral,neutral
7585,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/9170.jpg,neutral,neutral
7586,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/9235.jpg,neutral,neutral
7587,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/9288.jpg,neutral,neutral
7588,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/9292.jpg,neutral,neutral
7589,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/9335.jpg,neutral,neutral
7590,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/9415.jpg,neutral,neutral
7591,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/9420.jpg,neutral,neutral
7592,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/9434.jpg,neutral,neutral
7593,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/9453.jpg,neutral,neutral
7594,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/9543.jpg,neutral,neutral
7595,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/9773.jpg,neutral,neutral
7596,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/9803.jpg,neutral,sad
7597,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/9867.jpg,neutral,neutral
7598,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/9874.jpg,neutral,neutral
7599,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/9975.jpg,neutral,angry
7600,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/sad/1003.jpg,sad,sad
7601,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/sad/10171.jpg,sad,neutral
7602,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/sad/10172.jpg,sad,sad
7603,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/sad/1022.jpg,sad,sad
7604,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/sad/10655.jpg,sad,fear
7605,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/sad/10686.jpg,sad,neutral
7606,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/sad/10694.jpg,sad,surprise
7607,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/sad/11100.jpg,sad,neutral
7608,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/sad/11138.jpg,sad,surprise
7609,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/sad/11316.jpg,sad,neutral
7610,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/sad/1156.jpg,sad,surprise
7611,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/sad/1198.jpg,sad,sad
7612,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/sad/12113.jpg,sad,sad
7613,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/sad/12119.jpg,sad,neutral
7614,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/sad/12547.jpg,sad,sad
7615,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/sad/12591.jpg,sad,sad
7616,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/sad/1264.jpg,sad,sad
7617,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/sad/12659.jpg,sad,neutral
7618,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/sad/12827.jpg,sad,sad
7619,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/sad/12958.jpg,sad,neutral
7620,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/sad/1298.jpg,sad,neutral
7621,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/sad/13187.jpg,sad,angry
7622,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/sad/13293.jpg,sad,sad
7623,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/sad/13421.jpg,sad,neutral
7624,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/sad/13483.jpg,sad,sad
7625,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/sad/13505.jpg,sad,happy
7626,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/sad/13575.jpg,sad,neutral
7627,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/sad/13631.jpg,sad,neutral
7628,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/sad/13801.jpg,sad,sad
7629,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/sad/13812.jpg,sad,sad
7630,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/sad/13907.jpg,sad,sad
7631,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/sad/13979.jpg,sad,sad
7632,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/sad/13983.jpg,sad,neutral
7633,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/sad/14106.jpg,sad,neutral
7634,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/sad/14474.jpg,sad,neutral
7635,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/sad/14484.jpg,sad,surprise
7636,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/sad/14524.jpg,sad,sad
7637,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/sad/14729.jpg,sad,sad
7638,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/sad/1482.jpg,sad,neutral
7639,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/sad/14836.jpg,sad,angry
7640,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/sad/15167.jpg,sad,angry
7641,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/sad/15192.jpg,sad,sad
7642,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/sad/15294.jpg,sad,angry
7643,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/sad/15468.jpg,sad,neutral
7644,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/sad/15535.jpg,sad,sad
7645,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/sad/15657.jpg,sad,angry
7646,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/sad/15909.jpg,sad,sad
7647,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/sad/16087.jpg,sad,neutral
7648,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/sad/16151.jpg,sad,happy
7649,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/sad/16387.jpg,sad,sad
7650,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/sad/16388.jpg,sad,sad
7651,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/sad/16535.jpg,sad,sad
7652,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/sad/16645.jpg,sad,angry
7653,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/sad/16776.jpg,sad,sad
7654,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/sad/16787.jpg,sad,neutral
7655,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/sad/16837.jpg,sad,happy
7656,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/sad/16962.jpg,sad,surprise
7657,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/sad/17003.jpg,sad,angry
7658,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/sad/17011.jpg,sad,sad
7659,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/sad/17100.jpg,sad,neutral
7660,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/sad/172.jpg,sad,sad
7661,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/sad/17206.jpg,sad,sad
7662,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/sad/17297.jpg,sad,angry
7663,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/sad/17363.jpg,sad,neutral
7664,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/sad/17426.jpg,sad,sad
7665,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/sad/1751.jpg,sad,sad
7666,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/sad/17518.jpg,sad,fear
7667,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/sad/17597.jpg,sad,happy
7668,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/sad/1772.jpg,sad,sad
7669,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/sad/17763.jpg,sad,neutral
7670,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/sad/1778.jpg,sad,angry
7671,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/sad/18047.jpg,sad,angry
7672,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/sad/18270.jpg,sad,angry
7673,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/sad/18345.jpg,sad,neutral
7674,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/sad/18367.jpg,sad,sad
7675,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/sad/18550.jpg,sad,sad
7676,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/sad/18573.jpg,sad,sad
7677,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/sad/18610.jpg,sad,neutral
7678,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/sad/18897.jpg,sad,angry
7679,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/sad/1891.jpg,sad,neutral
7680,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/sad/18962.jpg,sad,angry
7681,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/sad/19049.jpg,sad,neutral
7682,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/sad/19084.jpg,sad,neutral
7683,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/sad/19095.jpg,sad,neutral
7684,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/sad/19179.jpg,sad,surprise
7685,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/sad/19274.jpg,sad,neutral
7686,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/sad/19364.jpg,sad,neutral
7687,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/sad/19461.jpg,sad,happy
7688,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/sad/19470.jpg,sad,neutral
7689,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/sad/19578.jpg,sad,surprise
7690,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/sad/19674.jpg,sad,sad
7691,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/sad/19731.jpg,sad,neutral
7692,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/sad/19880.jpg,sad,sad
7693,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/sad/19934.jpg,sad,sad
7694,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/sad/19969.jpg,sad,neutral
7695,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/sad/19975.jpg,sad,angry
7696,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/sad/20395.jpg,sad,neutral
7697,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/sad/20511.jpg,sad,sad
7698,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/sad/20563.jpg,sad,angry
7699,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/sad/20589.jpg,sad,sad
7700,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/sad/20656.jpg,sad,sad
7701,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/sad/2091.jpg,sad,surprise
7702,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/sad/20964.jpg,sad,fear
7703,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/sad/21078.jpg,sad,angry
7704,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/sad/21249.jpg,sad,angry
7705,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/sad/21282.jpg,sad,neutral
7706,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/sad/21312.jpg,sad,neutral
7707,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/sad/21632.jpg,sad,neutral
7708,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/sad/22051.jpg,sad,neutral
7709,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/sad/22117.jpg,sad,sad
7710,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/sad/22255.jpg,sad,happy
7711,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/sad/22416.jpg,sad,sad
7712,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/sad/22690.jpg,sad,sad
7713,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/sad/22704.jpg,sad,sad
7714,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/sad/22937.jpg,sad,neutral
7715,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/sad/22977.jpg,sad,sad
7716,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/sad/22989.jpg,sad,sad
7717,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/sad/23054.jpg,sad,angry
7718,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/sad/23407.jpg,sad,angry
7719,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/sad/23471.jpg,sad,sad
7720,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/sad/23483.jpg,sad,neutral
7721,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/sad/23549.jpg,sad,angry
